nombre,dia,horario,cupo_disponible,requiere_talle,visitantes
Tirolesa,2025-11-01,09:00,10,True,
Tirolesa,2025-11-01,09:30,10,True,
Tirolesa,2025-11-01,10:00,10,True,
Tirolesa,2025-11-01,10:30,10,True,
Tirolesa,2025-11-01,11:00,10,True,
Tirolesa,2025-11-01,11:30,10,True,
Tirolesa,2025-11-01,12:00,10,True,
Tirolesa,2025-11-01,12:30,10,True,
Tirolesa,2025-11-01,13:00,10,True,
Tirolesa,2025-11-01,13:30,10,True,
Tirolesa,2025-11-01,14:00,10,True,
Tirolesa,2025-11-01,14:30,10,True,
Tirolesa,2025-11-01,15:00,10,True,
Tirolesa,2025-11-01,15:30,10,True,
Tirolesa,2025-11-01,16:00,10,True,
Tirolesa,2025-11-01,16:30,10,True,
Tirolesa,2025-11-01,17:00,10,True,
Tirolesa,2025-11-01,17:30,10,True,
